brief_id,category,title,priority,current_status,target_cue_ids_or_content,edited_duration_seconds,approved_variants,planned_deliverable_files,loop,generation_model,sound_brief,integration_requirement,source_refs,generation_status
biome_music_biome_coast_archipelago,music_expansion,Coast / Archipelago exploration variation,P2,no_biome_music_route,biome_coast_archipelago,120-180,1,3,yes,Medium,"Instrumental spacious fantasy exploration in Coast / Archipelago. Original melody; restrained texture informed by the region, no vocals. Arrange one piece into three synchronized stems.","Biome/faction selection, rotation and non-restarting transition policy required. Reuse P0 faction theme until implemented.",content/biomes.json; scripts/autoload/MusicAudio.gd,not_started
biome_music_biome_deep_forest,music_expansion,Deep Forest exploration variation,P2,no_biome_music_route,biome_deep_forest,120-180,1,3,yes,Medium,"Instrumental spacious fantasy exploration in Deep Forest. Original melody; restrained texture informed by the region, no vocals. Arrange one piece into three synchronized stems.","Biome/faction selection, rotation and non-restarting transition policy required. Reuse P0 faction theme until implemented.",content/biomes.json; scripts/autoload/MusicAudio.gd,not_started
biome_music_biome_grasslands,music_expansion,Grasslands exploration variation,P2,no_biome_music_route,biome_grasslands,120-180,1,3,yes,Medium,"Instrumental spacious fantasy exploration in Grasslands. Original melody; restrained texture informed by the region, no vocals. Arrange one piece into three synchronized stems.","Biome/faction selection, rotation and non-restarting transition policy required. Reuse P0 faction theme until implemented.",content/biomes.json; scripts/autoload/MusicAudio.gd,not_started
biome_music_biome_highland_ridge,music_expansion,Rough Uplands exploration variation,P2,no_biome_music_route,biome_highland_ridge,120-180,1,3,yes,Medium,"Instrumental spacious fantasy exploration in Rough Uplands. Original melody; restrained texture informed by the region, no vocals. Arrange one piece into three synchronized stems.","Biome/faction selection, rotation and non-restarting transition policy required. Reuse P0 faction theme until implemented.",content/biomes.json; scripts/autoload/MusicAudio.gd,not_started
biome_music_biome_mire_fen,music_expansion,Mire / Fen exploration variation,P2,no_biome_music_route,biome_mire_fen,120-180,1,3,yes,Medium,"Instrumental spacious fantasy exploration in Mire / Fen. Original melody; restrained texture informed by the region, no vocals. Arrange one piece into three synchronized stems.","Biome/faction selection, rotation and non-restarting transition policy required. Reuse P0 faction theme until implemented.",content/biomes.json; scripts/autoload/MusicAudio.gd,not_started
biome_music_biome_rough_badlands,music_expansion,Rough Badlands exploration variation,P2,no_biome_music_route,biome_rough_badlands,120-180,1,3,yes,Medium,"Instrumental spacious fantasy exploration in Rough Badlands. Original melody; restrained texture informed by the region, no vocals. Arrange one piece into three synchronized stems.","Biome/faction selection, rotation and non-restarting transition policy required. Reuse P0 faction theme until implemented.",content/biomes.json; scripts/autoload/MusicAudio.gd,not_started
biome_music_biome_snow_frost_marches,music_expansion,Snow / Frost Marches exploration variation,P2,no_biome_music_route,biome_snow_frost_marches,120-180,1,3,yes,Medium,"Instrumental spacious fantasy exploration in Snow / Frost Marches. Original melody; restrained texture informed by the region, no vocals. Arrange one piece into three synchronized stems.","Biome/faction selection, rotation and non-restarting transition policy required. Reuse P0 faction theme until implemented.",content/biomes.json; scripts/autoload/MusicAudio.gd,not_started
biome_music_biome_subterranean_underways,music_expansion,Subterranean / Underways exploration variation,P2,no_biome_music_route,biome_subterranean_underways,120-180,1,3,yes,Medium,"Instrumental spacious fantasy exploration in Subterranean / Underways. Original melody; restrained texture informed by the region, no vocals. Arrange one piece into three synchronized stems.","Biome/faction selection, rotation and non-restarting transition policy required. Reuse P0 faction theme until implemented.",content/biomes.json; scripts/autoload/MusicAudio.gd,not_started
site_faction_landmark,sites,Faction Landmark interaction bank,P2,shared_generic_only,faction_landmark,0.3-1.5,2,2,no,Small-SFX,"solemn landmark activation gesture, match faction material. Two edited alternatives or named phases; no speech, no music.","New data-driven selection and event routing required; preserve existing generic fallback, event timing, mute, cooldown and voice-budget behavior.",content/map_objects.json; content/resource_sites.json,not_started
site_faction_outpost,sites,Faction Outpost interaction bank,P2,shared_generic_only,faction_outpost,0.3-1.5,2,2,no,Small-SFX,"banner deployment and compact garrison formation. Two edited alternatives or named phases; no speech, no music.","New data-driven selection and event routing required; preserve existing generic fallback, event timing, mute, cooldown and voice-budget behavior.",content/map_objects.json; content/resource_sites.json,not_started
site_frontier_shrine,sites,Frontier Shrine interaction bank,P2,shared_generic_only,frontier_shrine,0.3-1.5,2,2,no,Small-SFX,"remote stone blessing, restrained wind and light resonance. Two edited alternatives or named phases; no speech, no music.","New data-driven selection and event routing required; preserve existing generic fallback, event timing, mute, cooldown and voice-budget behavior.",content/map_objects.json; content/resource_sites.json,not_started
site_guarded_reward_site,sites,Guarded Reward Site interaction bank,P2,shared_generic_only,guarded_reward_site,0.3-1.5,2,2,no,Small-SFX,"guard-cleared seal opening and reward release. Two edited alternatives or named phases; no speech, no music.","New data-driven selection and event routing required; preserve existing generic fallback, event timing, mute, cooldown and voice-budget behavior.",content/map_objects.json; content/resource_sites.json,not_started
site_mine,sites,Mine interaction bank,P2,shared_generic_only,mine,0.3-1.5,2,2,no,Small-SFX,"ownership marker struck into place, stone and tool contact. Two edited alternatives or named phases; no speech, no music.","New data-driven selection and event routing required; preserve existing generic fallback, event timing, mute, cooldown and voice-budget behavior.",content/map_objects.json; content/resource_sites.json,not_started
site_neutral_dwelling,sites,Neutral Dwelling interaction bank,P2,shared_generic_only,neutral_dwelling,0.3-1.5,2,2,no,Small-SFX,"arrival, muster equipment and restrained welcoming signal. Two edited alternatives or named phases; no speech, no music.","New data-driven selection and event routing required; preserve existing generic fallback, event timing, mute, cooldown and voice-budget behavior.",content/map_objects.json; content/resource_sites.json,not_started
site_pickup,sites,Pickup interaction bank,P2,shared_generic_only,pickup,0.3-1.5,2,2,no,Small-SFX,"small chest or cache opening and pickup. Two edited alternatives or named phases; no speech, no music.","New data-driven selection and event routing required; preserve existing generic fallback, event timing, mute, cooldown and voice-budget behavior.",content/map_objects.json; content/resource_sites.json,not_started
site_repeatable_service,sites,Repeatable Service interaction bank,P2,shared_generic_only,repeatable_service,0.3-1.5,2,2,no,Small-SFX,"small service transaction and restrained completion. Two edited alternatives or named phases; no speech, no music.","New data-driven selection and event routing required; preserve existing generic fallback, event timing, mute, cooldown and voice-budget behavior.",content/map_objects.json; content/resource_sites.json,not_started
site_scenario_objective,sites,Scenario Objective interaction bank,P2,shared_generic_only,scenario_objective,0.3-1.5,2,2,no,Small-SFX,"short objective mechanism resolve and affirmative accent. Two edited alternatives or named phases; no speech, no music.","New data-driven selection and event routing required; preserve existing generic fallback, event timing, mute, cooldown and voice-budget behavior.",content/map_objects.json; content/resource_sites.json,not_started
site_scouting_structure,sites,Scouting Structure interaction bank,P2,shared_generic_only,scouting_structure,0.3-1.5,2,2,no,Small-SFX,"lens or spyglass adjustment and brief reveal accent. Two edited alternatives or named phases; no speech, no music.","New data-driven selection and event routing required; preserve existing generic fallback, event timing, mute, cooldown and voice-budget behavior.",content/map_objects.json; content/resource_sites.json,not_started
site_shrine,sites,Shrine interaction bank,P2,shared_generic_only,shrine,0.3-1.5,2,2,no,Small-SFX,"gentle stone contact and focused blessing. Two edited alternatives or named phases; no speech, no music.","New data-driven selection and event routing required; preserve existing generic fallback, event timing, mute, cooldown and voice-budget behavior.",content/map_objects.json; content/resource_sites.json,not_started
site_sign_waypoint,sites,Sign Waypoint interaction bank,P2,shared_generic_only,sign_waypoint,0.3-1.5,2,2,no,Small-SFX,"parchment or wood sign inspection, quiet and brief. Two edited alternatives or named phases; no speech, no music.","New data-driven selection and event routing required; preserve existing generic fallback, event timing, mute, cooldown and voice-budget behavior.",content/map_objects.json; content/resource_sites.json,not_started
site_staged_resource_front,sites,Staged Resource Front interaction bank,P2,shared_generic_only,staged_resource_front,0.3-1.5,2,2,no,Small-SFX,"worksite progress and final completion as separate gestures. Two edited alternatives or named phases; no speech, no music.","New data-driven selection and event routing required; preserve existing generic fallback, event timing, mute, cooldown and voice-budget behavior.",content/map_objects.json; content/resource_sites.json,not_started
