domain,content_id,name,source,current_audio,proposed_brief_ids,disposition
scenarios,blackbell-five-clause-grand-muster,Blackbell Five-Clause Grand Muster,content/scenarios.json,Player-faction adventure/battle and terminal outcome music; shared site/action audio,music_overworld_brasshollow;music_battle_brasshollow;music_outcome_victory;music_outcome_defeat;notice_objective_update;notice_objective_complete,"Reuse faction, terrain, object and outcome banks. No unique track per map, RMG seed, size or level; authored catalog coverage is not a completed-match certification."
scenarios,pale-sounding-five-wake-grand-muster,Pale Sounding Five-Wake Grand Muster,content/scenarios.json,Player-faction adventure/battle and terminal outcome music; shared site/action audio,music_overworld_veilmourn;music_battle_veilmourn;music_outcome_victory;music_outcome_defeat;notice_objective_update;notice_objective_complete,"Reuse faction, terrain, object and outcome banks. No unique track per map, RMG seed, size or level; authored catalog coverage is not a completed-match certification."
scenarios,beaconscribe-first-light-convocation,Beaconscribe First-Light Convocation,content/scenarios.json,Player-faction adventure/battle and terminal outcome music; shared site/action audio,music_overworld_embercourt;music_battle_embercourt;music_outcome_victory;music_outcome_defeat;notice_objective_update;notice_objective_complete,"Reuse faction, terrain, object and outcome banks. No unique track per map, RMG seed, size or level; authored catalog coverage is not a completed-match certification."
scenarios,rotlamp-shedskin-convocation,Rotlamp Shedskin Convocation,content/scenarios.json,Player-faction adventure/battle and terminal outcome music; shared site/action audio,music_overworld_mireclaw;music_battle_mireclaw;music_outcome_victory;music_outcome_defeat;notice_objective_update;notice_objective_complete,"Reuse faction, terrain, object and outcome banks. No unique track per map, RMG seed, size or level; authored catalog coverage is not a completed-match certification."
scenarios,daynote-true-angle-convocation,Daynote True-Angle Convocation,content/scenarios.json,Player-faction adventure/battle and terminal outcome music; shared site/action audio,music_overworld_sunvault;music_battle_sunvault;music_outcome_victory;music_outcome_defeat;notice_objective_update;notice_objective_complete,"Reuse faction, terrain, object and outcome banks. No unique track per map, RMG seed, size or level; authored catalog coverage is not a completed-match certification."
scenarios,loamchant-deep-root-convocation,Loamchant Deep-Root Convocation,content/scenarios.json,Player-faction adventure/battle and terminal outcome music; shared site/action audio,music_overworld_thornwake;music_battle_thornwake;music_outcome_victory;music_outcome_defeat;notice_objective_update;notice_objective_complete,"Reuse faction, terrain, object and outcome banks. No unique track per map, RMG seed, size or level; authored catalog coverage is not a completed-match certification."
scenarios,gaugesavant-fifth-measure-convocation,Gauge-Savant Fifth-Measure Convocation,content/scenarios.json,Player-faction adventure/battle and terminal outcome music; shared site/action audio,music_overworld_brasshollow;music_battle_brasshollow;music_outcome_victory;music_outcome_defeat;notice_objective_update;notice_objective_complete,"Reuse faction, terrain, object and outcome banks. No unique track per map, RMG seed, size or level; authored catalog coverage is not a completed-match certification."
scenarios,wakeoracle-last-echo-convocation,Wakeoracle Last-Echo Convocation,content/scenarios.json,Player-faction adventure/battle and terminal outcome music; shared site/action audio,music_overworld_veilmourn;music_battle_veilmourn;music_outcome_victory;music_outcome_defeat;notice_objective_update;notice_objective_complete,"Reuse faction, terrain, object and outcome banks. No unique track per map, RMG seed, size or level; authored catalog coverage is not a completed-match certification."
scenarios,pikeward-cinderquill-twin-beacon-council,Pikeward-Cinderquill Twin-Beacon Council,content/scenarios.json,Player-faction adventure/battle and terminal outcome music; shared site/action audio,music_overworld_embercourt;music_battle_embercourt;music_outcome_victory;music_outcome_defeat;notice_objective_update;notice_objective_complete,"Reuse faction, terrain, object and outcome banks. No unique track per map, RMG seed, size or level; authored catalog coverage is not a completed-match certification."
scenarios,fenhook-votivejaw-two-mask-council,Fenhook-Votivejaw Two-Mask Council,content/scenarios.json,Player-faction adventure/battle and terminal outcome music; shared site/action audio,music_overworld_mireclaw;music_battle_mireclaw;music_outcome_victory;music_outcome_defeat;notice_objective_update;notice_objective_complete,"Reuse faction, terrain, object and outcome banks. No unique track per map, RMG seed, size or level; authored catalog coverage is not a completed-match certification."
scenarios,lenscaptain-sunvein-split-ray-council,Lens-Captain-Sunvein Split-Ray Council,content/scenarios.json,Player-faction adventure/battle and terminal outcome music; shared site/action audio,music_overworld_sunvault;music_battle_sunvault;music_outcome_victory;music_outcome_defeat;notice_objective_update;notice_objective_complete,"Reuse faction, terrain, object and outcome banks. No unique track per map, RMG seed, size or level; authored catalog coverage is not a completed-match certification."
scenarios,greenbarrow-seedseer-forkroot-council,Greenbarrow-Seedseer Forkroot Council,content/scenarios.json,Player-faction adventure/battle and terminal outcome music; shared site/action audio,music_overworld_thornwake;music_battle_thornwake;music_outcome_victory;music_outcome_defeat;notice_objective_update;notice_objective_complete,"Reuse faction, terrain, object and outcome banks. No unique track per map, RMG seed, size or level; authored catalog coverage is not a completed-match certification."
scenarios,bellfounder-quench-double-gauge-council,Bellfounder-Quench Double-Gauge Council,content/scenarios.json,Player-faction adventure/battle and terminal outcome music; shared site/action audio,music_overworld_brasshollow;music_battle_brasshollow;music_outcome_victory;music_outcome_defeat;notice_objective_update;notice_objective_complete,"Reuse faction, terrain, object and outcome banks. No unique track per map, RMG seed, size or level; authored catalog coverage is not a completed-match certification."
scenarios,vanehook-obituaryink-twin-wake-council,Vanehook-Obituary-Ink Twin-Wake Council,content/scenarios.json,Player-faction adventure/battle and terminal outcome music; shared site/action audio,music_overworld_veilmourn;music_battle_veilmourn;music_outcome_victory;music_outcome_defeat;notice_objective_update;notice_objective_complete,"Reuse faction, terrain, object and outcome banks. No unique track per map, RMG seed, size or level; authored catalog coverage is not a completed-match certification."
scenarios,tollbrand-locklantern-relief-run,Tollbrand Locklantern Relief Run,content/scenarios.json,Player-faction adventure/battle and terminal outcome music; shared site/action audio,music_overworld_embercourt;music_battle_embercourt;music_outcome_victory;music_outcome_defeat;notice_objective_update;notice_objective_complete,"Reuse faction, terrain, object and outcome banks. No unique track per map, RMG seed, size or level; authored catalog coverage is not a completed-match certification."
scenarios,mudkeel-antlerraft-relief-run,Mudkeel Antlerraft Relief Run,content/scenarios.json,Player-faction adventure/battle and terminal outcome music; shared site/action audio,music_overworld_mireclaw;music_battle_mireclaw;music_outcome_victory;music_outcome_defeat;notice_objective_update;notice_objective_complete,"Reuse faction, terrain, object and outcome banks. No unique track per map, RMG seed, size or level; authored catalog coverage is not a completed-match certification."
scenarios,choirward-prismwheel-relief-run,Choirward Prismwheel Relief Run,content/scenarios.json,Player-faction adventure/battle and terminal outcome music; shared site/action audio,music_overworld_sunvault;music_battle_sunvault;music_outcome_victory;music_outcome_defeat;notice_objective_update;notice_objective_complete,"Reuse faction, terrain, object and outcome banks. No unique track per map, RMG seed, size or level; authored catalog coverage is not a completed-match certification."
scenarios,mossvein-seedcart-relief-run,Mossvein Seedcart Relief Run,content/scenarios.json,Player-faction adventure/battle and terminal outcome music; shared site/action audio,music_overworld_thornwake;music_battle_thornwake;music_outcome_victory;music_outcome_defeat;notice_objective_update;notice_objective_complete,"Reuse faction, terrain, object and outcome banks. No unique track per map, RMG seed, size or level; authored catalog coverage is not a completed-match certification."
